occurrenceID,datasetName,datasetProvider,scientificName,sex,individualCountEnd,plantScientificName,endYear,endMonth,endDay,verbatimEventDate,startYear,country,decimalLatitude,decimalLongitude,coordinateUncertaintyInMetersEnd,manualGeoreferencing,geometry,license,recordedBy,individualCount,year,month,day,gbifRegion,habitat,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,databaseName
F1FD5C8E-2E26-3F30-E053-0514A8C0D920,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,44.03788,6.85979,,,4068809.48512647|2330617.64031308,CC_BY_4_0,PHILIPPE christophe,,2022,7,9,EUROPE,,FR,,Alpes-Maritimes,Croix-sur-Roudoule,,,,GBIF
F1FD5C8E-2E2B-3F30-E053-0514A8C0D920,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,44.05303,6.86946,,,4069651.88528821|2332263.60512861,CC_BY_4_0,PHILIPPE christophe,,2022,7,8,EUROPE,,FR,,Alpes-Maritimes,Guillaumes,,,,GBIF
EE9E2C04-5551-1D0C-E053-0514A8C07128,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,44.03924,6.83306,,,4066670.26634107|2330858.65769123,CC_BY_4_0,PHILIPPE christophe,,2022,7,7,EUROPE,,FR,,Alpes-Maritimes,Daluis,,,,GBIF
884A0652-1FDC-768F-E053-5014A8C074AC,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,44.2456,7.323,,,4106768.82023502|2352192.49923401,CC_BY_4_0,AUBERT Matthieu,,2018,6,24,EUROPE,,IT,,,,,,,GBIF
cd5a56a2-fb60-4361-a15a-886f20631ee5,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.19255,5.61277,,,3963614.91944098|2242083.72592706,CC_BY_4_0,H. Dumas,,2014,6,29,EUROPE,,FR,,Bouches-du-Rhône,Ciotat,,,,GBIF
6584bbc9-c30a-4a6c-9f2c-b58b2c25e0fd,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.44727,5.41253,,,3948945.10838957|2271241.28628413,CC_BY_4_0,,,2014,7,19,EUROPE,,FR,,Bouches-du-Rhône,Bouc-Bel-Air,,,,GBIF
aeb470b0-d175-4a3c-9859-dd440e654097,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.3323,5.44725,,,3951031.07621514|2258348.04924922,CC_BY_4_0,Bernard Ginesy,,2019,6,13,EUROPE,,FR,,Bouches-du-Rhône,Marseille,,,,GBIF
9f1f2420-b680-4b13-8409-92e622a2959c,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,45.36932,4.80386,,,3913686.47989763|2487206.82868307,CC_BY_4_0,gauthier,,2018,7,30,EUROPE,,FR,,Isère,Roussillon,,,,GBIF
503b2b38-5f3d-4204-87f4-1f73b8312f82,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,46.16055,3.4342,,,3814014.92785854|2583232.57193198,CC_BY_4_0,Pascal Beze,,2018,7,19,EUROPE,,FR,,Allier,Creuzier-le-Vieux,,,,GBIF
a2479f16-2955-4dfa-aeb2-bade91057ae6,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,46.16055,3.4342,,,3814014.92785854|2583232.57193198,CC_BY_4_0,Pascal Beze,,2018,7,19,EUROPE,,FR,,Allier,Creuzier-le-Vieux,,,,GBIF
7c33dfb7-699c-4c16-b1ef-7f8747d7651f,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.61431,3.872,,,3825701.84066653|2298621.55561948,CC_BY_4_0,Jean-Jacques PORTENEUVE,,2016,8,30,EUROPE,,FR,,Hérault,Montpellier,,,,GBIF
f4ce3eb6-e347-4c10-be45-ed1d0e5111ad,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.69919,1.8207,,,3661523.33692323|2323795.20552896,CC_BY_4_0,brigitte,,2021,8,5,EUROPE,,FR,,Tarn,Lavaur,,,,GBIF
13d10123-0f68-4a8a-86f4-952344794855,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.41305,5.30197,,,3939768.4875093|2268009.46580705,CC_BY_4_0,Alexandra HEAPE,,2021,7,29,EUROPE,,FR,,Bouches-du-Rhône,Pennes-Mirabeau,,,,GBIF
d3b3c16e-afb8-48b3-8817-4e3ab7be5497,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,45.15292,5.3172,,,3952425.04900922|2460565.68109116,CC_BY_4_0,michel girond,,2018,6,30,EUROPE,,FR,,Isère,Saint-Marcellin,,,,GBIF
6ff83f7e-bd17-426a-b186-a55e97c17c16,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,46.16055,3.4342,,,3814014.92785854|2583232.57193198,CC_BY_4_0,Pascal Beze,,2018,7,19,EUROPE,,FR,,Allier,Creuzier-le-Vieux,,,,GBIF
6ab7a25d-9a55-44e2-bfcc-58e9104584d8,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.22928,5.43983,,,3949778.24132732|2246986.14450433,CC_BY_4_0,Bernard Ginesy,,2019,7,3,EUROPE,,FR,,Bouches-du-Rhône,Marseille,,,,GBIF
a9114501-1517-4f93-82cd-a44ffc487999,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.54941,1.52611,,,3636120.41292785|2309913.56143727,CC_BY_4_0,Hélène LAVIRON,,2017,8,12,EUROPE,,FR,,Haute-Garonne,Saint-Orens-de-Gameville,,,,GBIF
b8d565ab-4956-45d0-87dc-e355ada39c2e,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.61002,2.32627,,,3701167.37399841|2309640.00193071,CC_BY_4_0,Philippe Legros,,2021,8,8,EUROPE,,FR,,Tarn,Burlats,,,,GBIF
2f39e5bd-1036-4a7c-96b1-45edff650064,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,45.36932,4.80386,,,3913686.47989763|2487206.82868307,CC_BY_4_0,gauthier,,2018,7,30,EUROPE,,FR,,Isère,Roussillon,,,,GBIF
f3c4d2c2-8f19-4083-b83b-587a1a1a8d1e,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.75354,3.42383,,,3790854.20041079|2317075.63112877,CC_BY_4_0,C.gager,,2016,7,16,EUROPE,,FR,,Hérault,Saint-Privat,,,,GBIF
fbcfc2a1-2f8c-4355-8bca-f7c303abcdd3,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.3323,5.44725,,,3951031.07621514|2258348.04924922,CC_BY_4_0,Bernard Ginesy,,2019,6,13,EUROPE,,FR,,Bouches-du-Rhône,Marseille,,,,GBIF
22cf3c44-3bd4-456b-abd1-99372a8ba2d3,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.72189,-0.65963,,,3463231.90032553|2351415.43792192,CC_BY_4_0,Véronique Nolan,,2020,8,3,EUROPE,,FR,,Landes,Montaut,,,,GBIF
e7a1e45c-9676-47e1-b484-874d16542d18,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.08662,-0.97672,,,3428262.95644992|2285270.46617764,CC_BY_4_0,vanderbergh,,2016,9,10,EUROPE,,FR,,Pyrénées-Atlantiques,Alçay-Alçabéhéty-Sunharette,,,,GBIF
83d3f5eb-505e-4ce8-933e-89bc93d95f88,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.3323,5.44725,,,3951031.07621514|2258348.04924922,CC_BY_4_0,Bernard Ginesy,,2019,6,13,EUROPE,,FR,,Bouches-du-Rhône,Marseille,,,,GBIF
0e954eb6-91da-4f42-b737-65d319d5bf09,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.44727,5.41253,,,3948945.10838957|2271241.28628413,CC_BY_4_0,,,2014,7,19,EUROPE,,FR,,Bouches-du-Rhône,Bouc-Bel-Air,,,,GBIF
0992053d-964a-4f3f-a5ed-dc9109d4a9b3,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,45.36932,4.80386,,,3913686.47989763|2487206.82868307,CC_BY_4_0,gauthier,,2018,7,30,EUROPE,,FR,,Isère,Roussillon,,,,GBIF
https://www.inaturalist.org/observations/170381079,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2023/07/01 11:16,,,33.59029,130.204472,,,10316231.3072513|8782372.90687453,CC_BY_NC_4_0,kohanabachi,,2023,7,1,ASIA,,JP,Fukuoka,,,,Japan,,GBIF
https://www.inaturalist.org/observations/169901109,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2023-06-28 07:58:08+02:00,,,42.267908,2.962663,,,3739370.02934157|2156421.95996997,CC_BY_NC_4_0,puigneulos,,2023,6,28,EUROPE,,ES,Cataluña,,,,"Carrer Ample, Figueres, Girona, ES",,GBIF
https://www.inaturalist.org/observations/168641187,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2023-06-21 14:12:03,,,43.495561,-1.503686,,,3392282.82108125|2336602.63662734,CC_BY_NC_4_0,romane_paradis,,2023,6,21,EUROPE,,FR,Aquitaine,,,,Rue de Lamouly,,GBIF
https://www.inaturalist.org/observations/168532064,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2023-06-20 20:12:49,,,43.727065,4.032361,,,3839567.80914467|2310043.5379967,CC_BY_NC_4_0,Jérémie Février,,2023,6,20,EUROPE,,FR,Languedoc-Roussillon,,,,"34160 Restinclières, France",,GBIF
https://www.inaturalist.org/observations/167841028,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2023/06/17 09:54,,,33.498592,130.260028,,,10323649.4081749|8787165.07431974,CC_BY_NC_4_0,kohanabachi,,2023,6,17,ASIA,,JP,Fukuoka,,,,Japan,,GBIF
https://www.inaturalist.org/observations/167392895,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2023-06-14 19:11:14+02:00,,,42.270983,2.967208,,,3739774.00263952|2156726.20562838,CC_BY_NC_4_0,alexarletmarta,,2023,6,14,EUROPE,,ES,Cataluña,,,,"Carrer de la Sardana, Figueres, Girona, ES",,GBIF
https://www.inaturalist.org/observations/169196457,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2023/06/20 10:54,,,30.60039,119.837587,,,10939898.9047934|7642345.69240939,CC_BY_NC_4_0,Yan Xuyang,,2023,6,20,ASIA,,CN,Zhejiang,,,,中国浙江省湖州市德清县后坞村 邮政编码: 313206,,GBIF
https://www.inaturalist.org/observations/168365705,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2023/06/19 15:53,,,44.833423,11.461282,,,4436752.948251|2414685.85267785,CC_BY_NC_4_0,Andrea Grossi,,2023,6,19,EUROPE,,IT,Emilia-Romagna,,,,"Provincia di Ferrara, Italia",,GBIF
https://www.inaturalist.org/observations/167307037,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2016/06/10 11:03,,,25.135082,102.744703,,,11458769.430003|5537857.64030828,CC_BY_NC_4_0,hilyshao,,2016,6,10,ASIA,,CN,Yunnan,,,,中国云南省昆明市盘龙区003县道4PPV+2VP 邮政编码: 650204,,GBIF
https://www.inaturalist.org/observations/168170776,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2023-06-10 13:55:46,,,46.673728,11.152598,,,4409276.56246189|2618501.02992867,CC_BY_NC_4_0,Elia Guariento,,2023,6,10,EUROPE,,IT,Trentino-Alto Adige,,,,Merano,,GBIF
https://www.inaturalist.org/observations/88031591,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2021-07-21 21:24:51,,,43.613611,1.573056,,,3640648.00806685|2316567.30313147,CC_BY_NC_4_0,MiKL_Nicolas,,2021,7,21,EUROPE,,FR,Midi-Pyrénées,,,,"Mons, France",,GBIF
https://www.inaturalist.org/observations/166900976,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2023/06/11 6:51 PM,,,41.385557,2.086165,,,3657720.17540893|2066361.60712419,CC_BY_NC_4_0,lebrel,,2023,6,11,EUROPE,,ES,Cataluña,,,,"Esplugues de Llobregat, Barcelona, España",,GBIF
https://www.inaturalist.org/observations/165307242,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2023-06-03 17:30:30,,,33.567368,130.239537,,,10317215.1883816|8785702.90953425,CC_BY_NC_4_0,kohanabachi,,2023,6,3,ASIA,,JP,Fukuoka,,,,Japan,,GBIF
https://www.inaturalist.org/observations/164682467,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2023/05/24 12:43 PM,,,41.415495,2.170132,,,3665046.01263237|2068927.19468281,CC_BY_NC_4_0,Aurea&Ramon,,2023,5,24,EUROPE,,ES,Cataluña,,,,"El Guinardó, Barcelona, Espanya",,GBIF
https://www.inaturalist.org/observations/164176373,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Female,,,,,,2021-07-28,,,46.588038,11.146503,,,4408951.42889107|2608978.56327004,CC_BY_NC_4_0,chrysstina,,2021,7,28,EUROPE,,IT,Trentino-Alto Adige,,,,"39011 Völlan, Südtirol, Italien",,GBIF
https://www.inaturalist.org/observations/163326169,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",Male,,,,,,2023/05/17 10:17 AM,,,41.415354,2.170715,,,3665093.16305752|2068906.59817758,CC_BY_NC_4_0,Ángel Hernansáez,,2023,5,17,EUROPE,,ES,Cataluña,,,,"Av. de la Mare de Déu de Montserrat, 132, 08041 Barcelona, España",,GBIF
https://www.inaturalist.org/observations/90133033,iNaturalist research-grade observations,,"Megachile sculpturalis Smith, 1853",,,,,,,2021-08-06 13:58:02,,,45.610519,12.589235,,,4523216.64683509|2503290.71951711,CC0_1_0,veronica facciolati,,2021,8,6,EUROPE,,IT,Veneto,,,,"Venezia, Veneto, IT",,GBIF
b2cc3f16-3ca4-4d8e-a368-8f6dd20b6182,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.21073,5.36763,,,3943790.24197989|2245293.45585695,CC_BY_4_0,D'ONOFRIO Patrice,,2020,7,23,EUROPE,,FR,,"Bouches-du-Rhône|Bouches-du-Rhône (mer territoriale)",Marseille,,,,GBIF
770e7dfd-98e8-4746-8cd7-c2d00427b82a,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.21073,5.36763,,,3943790.24197989|2245293.45585695,CC_BY_4_0,D'ONOFRIO Patrice,,2020,7,30,EUROPE,,FR,,"Bouches-du-Rhône|Bouches-du-Rhône (mer territoriale)",Marseille,,,,GBIF
c5858d15-da2a-43f5-9cf2-bf6b1270cb77,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.33992,5.61957,,,3965062.14546723|2258358.47225734,CC_BY_4_0,PELISSIER Robert,,2022,7,6,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Auriol|Gémenos|Roquevaire",,,,GBIF
3189bc43-1147-4a46-ab66-f44db1d6f2e9,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.29497,5.61752,,,3964622.80044485|2253394.10235958,CC_BY_4_0,PELISSIER Robert,,2022,7,21,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Gémenos",,,,GBIF
98f75e7b-61b1-4f8d-8991-392017c49dd4,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.29497,5.61752,,,3964622.80044485|2253394.10235958,CC_BY_4_0,PELISSIER Robert,,2022,7,27,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Gémenos",,,,GBIF
a5a96483-3f72-4913-8967-c0a101f4ae75,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.86584,7.44915,,,4115504.86783902|2309757.0616681,CC_BY_4_0,AUBERT Matthieu;LEBARD Thomas,,2019,7,2,EUROPE,,FR,,Alpes-Maritimes,"Castellar|Castillon|Peille|Sospel",,,,GBIF
7caa87ad-9082-43c7-91fa-f9b4b3be118f,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,44.21253,6.59917,,,4048726.07332696|2350879.416715,CC_BY_4_0,AUBERT Matthieu,,2018,7,,EUROPE,,FR,,Alpes-de-Haute-Provence,"Allos|Colmars|Villars-Colmars",,,,GBIF
ba71334d-c76f-40e8-bcf4-637664ff5e98,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.7259,6.32017,,,4023907.29209306|2298038.61703074,CC_BY_4_0,SPIPOLL Observateur non mentionné,,2016,8,,EUROPE,,FR,,Var,Aiguines,,,,GBIF
b5ed462f-10a4-47f6-ac1c-09c26d338b12,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.28872,5.86367,,,3984579.89962292|2251567.36194498,CC_BY_4_0,SPIPOLL Observateur non mentionné,,2012,7,,EUROPE,,FR,,Var,Signes,,,,GBIF
a0cc84ce-38c5-4d17-8ac4-72fb536b4451,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.28872,5.86367,,,3984579.89962292|2251567.36194498,CC_BY_4_0,SPIPOLL Observateur non mentionné,,2016,7,,EUROPE,,FR,,Var,Signes,,,,GBIF
4721904f-bdd3-4769-91a1-dc9a396e6d4a,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.52546,5.38061,,,3946861.55648552|2280052.31465682,CC_BY_4_0,SPIPOLL Observateur non mentionné,,2014,6,,EUROPE,,FR,,Bouches-du-Rhône,Aix-en-Provence,,,,GBIF
2112bdda-a789-4471-84d4-7ec1a374a00e,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.28872,5.86367,,,3984579.89962292|2251567.36194498,CC_BY_4_0,SPIPOLL Observateur non mentionné,,2015,7,,EUROPE,,FR,,Var,Signes,,,,GBIF
7a98f556-3115-4cf0-aa19-98345c1a31df,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,44.25542,6.66458,,,4054159.36571413|2355395.87000908,CC_BY_4_0,AUBERT Matthieu,,2017,8,,EUROPE,,FR,,Alpes-de-Haute-Provence,Allos,,,,GBIF
0f7b9d38-4366-45fd-8b52-506de2887e01,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.94106,4.83728,,,3905918.37826351|2328901.45837732,CC_BY_4_0,ROME Quentin,,2018,7,,EUROPE,,FR,,Vaucluse,Avignon,,,,GBIF
d3a33c9b-46dc-4602-92e7-da40c62bd270,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.47627,5.56397,,,3961389.32342369|2273712.49734043,CC_BY_4_0,NEGREL,,2016,7,,EUROPE,,FR,,Bouches-du-Rhône,,,,,GBIF
9d182127-4e36-4443-ac6e-ae6cc3a63316,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.10216,6.1001,,,4002782.45336024|2229890.94378048,CC_BY_4_0,ABIVEN Thomas,,2019,7,19,EUROPE,,FR,,"Var|Var (mer territoriale)","Carqueiranne|Crau|Hyères",,,,GBIF
53af3b44-d9e7-42fa-94a1-c380ef741a0c,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.66029,6.93672,,,4073370.27415245|2288533.94859586,CC_BY_4_0,WAGNER Laurent,,2021,7,12,EUROPE,,FR,,Alpes-Maritimes,"Châteauneuf-Grasse|Grasse|Saint-Vallier-de-Thiey",,,,GBIF
e2fd74c1-1150-4e37-bce8-c31f5f309515,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.69166,5.94587,,,3993526.63325053|2295805.71126428,CC_BY_4_0,DERREUMAUX Vincent;AUBERT Matthieu,,2015,6,22,EUROPE,,FR,,Var,"Saint-Julien|Verdière",,,,GBIF
3b55b797-22be-413f-a862-314accf48bc0,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.69332,5.88391,,,3988536.97739584|2296262.03630456,CC_BY_4_0,DERREUMAUX Vincent,,2015,6,22,EUROPE,,FR,,Var,"Ginasservis|Saint-Julien",,,,GBIF
53c24e97-cb47-4fff-9731-001abb63e6eb,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.3892,5.43668,,,3950533.32598326|2264696.17285946,CC_BY_4_0,DUSACQ Mathilde;SEBILLE Mathieu;MORRA Thibault,,2021,8,12,EUROPE,,FR,,Bouches-du-Rhône,"Marseille|Plan-de-Cuques|Septèmes-les-Vallons|Simiane-Collongue",,,,GBIF
f396f002-bc20-4530-8af4-0fa7f89e401b,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,44.19277,5.7215,,,3978418.5772067|2352294.02891812,CC_BY_4_0,MARMIER Marin,,2021,7,22,EUROPE,,FR,,"Alpes-de-Haute-Provence|Hautes-Alpes","Châteauneuf-Miravail|Curel|Saint-Vincent-sur-Jabron|Éourres",,,,GBIF
51574561-aec2-445a-8b40-ba3a8696a4ee,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.29497,5.61752,,,3964622.80044485|2253394.10235958,CC_BY_4_0,PELISSIER Robert,,2021,8,2,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Gémenos",,,,GBIF
c30c6022-3004-4c99-ab83-705e90876231,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.76502,6.50887,,,4039319.49386919|2301642.78104347,CC_BY_4_0,MORRA Thibault;SEBILLE Mathieu,,2021,7,16,EUROPE,,FR,,Var,"Bargème|Bourguet|Brenon|Comps-sur-Artuby|Martre|Trigance",,,,GBIF
9613c981-06b8-4e18-9ade-3476a0b08edb,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.63215,6.43873,,,4033006.22295464|2287194.96538342,CC_BY_4_0,MORRA Thibault;DUSACQ Mathilde;BENCE Stéphane;ZECHNER Lisbeth,,2021,7,2,EUROPE,,FR,,Var,"Ampus|Châteaudouble|Montferrat",,,,GBIF
d1cc0166-6841-45cf-a795-530bb41b9d6f,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.25292,5.49249,,,3954206.68918176|2249343.06641754,CC_BY_4_0,PELISSIER Robert,,2021,8,4,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Cassis|Marseille|Penne-sur-Huveaune",,,,GBIF
dc94288b-17cd-40b4-9fe5-0ba1d08b4152,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.29497,5.61752,,,3964622.80044485|2253394.10235958,CC_BY_4_0,PELISSIER Robert,,2021,9,12,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Gémenos",,,,GBIF
e55331e3-19f9-4ad0-8d69-78e879544520,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.29497,5.61752,,,3964622.80044485|2253394.10235958,CC_BY_4_0,PELISSIER Robert,,2021,8,2,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Gémenos",,,,GBIF
958fac9f-58ec-4ba2-bbcb-de9220d9d488,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,44.1896,5.84652,,,3988398.68666031|2351379.33386599,CC_BY_4_0,DROUET Eric,,2018,7,11,EUROPE,,FR,,"Alpes-de-Haute-Provence|Hautes-Alpes","Bevons|Noyers-sur-Jabron|Valbelle|Val Buëch-Méouge",,,,GBIF
1305b8a2-baa1-4536-a668-9c60d07257de,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.25569,5.36948,,,3944228.86091599|2250258.29960947,CC_BY_4_0,TEMPIER Jean-Claude,,2019,8,8,EUROPE,,FR,,"Bouches-du-Rhône|Bouches-du-Rhône (mer territoriale)",Marseille,,,,GBIF
4b83954b-d715-4769-ae97-85cbfba01cb8,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.25292,5.49249,,,3954206.68918176|2249343.06641754,CC_BY_4_0,PELISSIER Robert,,2019,7,12,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Cassis|Marseille|Penne-sur-Huveaune",,,,GBIF
ad9a26e8-b7f1-42dd-8757-bcff9b197277,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.25292,5.49249,,,3954206.68918176|2249343.06641754,CC_BY_4_0,PELISSIER Robert,,2021,7,29,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Cassis|Marseille|Penne-sur-Huveaune",,,,GBIF
e1fd11a2-1f4c-46f2-b010-b6e44fcafefc,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.33992,5.61957,,,3965062.14546723|2258358.47225734,CC_BY_4_0,PELISSIER Robert,,2021,8,1,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Auriol|Gémenos|Roquevaire",,,,GBIF
9e77bc86-3f49-4cc8-9bec-05befe458535,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.93435,6.83096,,,4066037.28102758|2319245.77985688,CC_BY_4_0,BELAUD Michel,,2018,7,6,EUROPE,,FR,,"Alpes-de-Haute-Provence|Alpes-Maritimes","Val-de-Chalvagne|Entrevaux|Rochette|Amirat|Collongues|Puget-Théniers",,,,GBIF
581366c8-c568-41b6-a88a-97fa144cb577,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.29497,5.61752,,,3964622.80044485|2253394.10235958,CC_BY_4_0,PELISSIER Robert,,2019,8,19,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Gémenos",,,,GBIF
a5a1b4a2-1288-4b65-a54e-2139d98268c3,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.29497,5.61752,,,3964622.80044485|2253394.10235958,CC_BY_4_0,PELISSIER Robert,,2019,8,15,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Gémenos",,,,GBIF
88b6a191-8451-482d-a461-af0a25897506,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.29497,5.61752,,,3964622.80044485|2253394.10235958,CC_BY_4_0,PELISSIER Robert,,2020,7,16,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Gémenos",,,,GBIF
268880c8-439a-4e23-ae9e-55fdf2e2ba2b,,,"Megachile sculpturalis Smith, 1853",,,,,,,,,,43.25292,5.49249,,,3954206.68918176|2249343.06641754,CC_BY_4_0,PELISSIER Robert,,2020,7,10,EUROPE,,FR,,Bouches-du-Rhône,"Aubagne|Cassis|Marseille|Penne-sur-Huveaune",,,,GBIF
